2020-11-07 17:23:01|ClaireLouiseMcr|Claire Louise 🐝|The magnificent North ❤️|||12|0|RT @BillieJeanKing: New York celebrates! #Election2020 https://t.co/GIBZBlz6oi
2020-11-07 17:23:01|careldegrote|Carel de Grote||||0|0|Mensen die nu gaan beginnen over Harris en dat ze hopen dat ze er wel echt vanwege haar kwaliteiten staat in plaats… https://t.co/QjMyfyXT5G
2020-11-07 17:23:01|piyopikopichi|piyo|Japan Tokyo Machida-shi|||2228|0|RT @Reuters: Democrat Joe Biden wins #Election2020 https://t.co/Gz2aiidIkf https://t.co/DpUd8r3w4Y
2020-11-07 17:23:01|BillCoo71628162|Bill Cook|Sulphur Springs, TX|||0|0|BIDEN IS A POS! This thing was rigged from the beginning! Trump warned America and the law shot his requests for a… https://t.co/oDixe0t6Q3
2020-11-07 17:23:01|midnight_babyy|𝖍 𝖆 𝖓 𝖓 𝖆𝖍 𝖑 𝖔 𝖚 𝖎 𝖘 𝖊.🎃|United Kingdom|||67841|0|RT @Complex: BREAKING: Joe Biden elected the next President of the United States. Kamala Harris elected the first female Vice President.@…
2020-11-07 17:23:01|Gokono_|Gab||||1|0|"RT @SmallHawkeye: ""Donald Trump, un message pour votre adversaire Joe Biden désigné vainqueur et 46ème président des USA ?""#Election2020…"
2020-11-07 17:23:01|claauufer|🌧|Del sur|||50|0|RT @lusagon_: #Election2020 Y Kamala Harris se convierte en la primera MUJER y primera persona AFROAMERICANA en convertirse en vicepreside…
2020-11-07 17:23:01|bb_khaleesi|✨Mood🌙🔮🎱🕸|Twin Peaks, WA|||0|0|I couldn’t do it... I hate his face so much, I couldn’t even post the ‘you’re fired’ gif. This’ll do... #dumptrump… https://t.co/0k6n8ec6P4
2020-11-07 17:23:01|mandimartins|Amanda Martins|Uberlândia-Minas|||8|0|RT @LuccaSoaresOfc: Pela  primeira vez nos EUA.Uma mulher negra será a vice president dos EUA, isso é o mais importante!Biden Preside…
2020-11-07 17:23:01|dixaon|Stanley Dixaon|South Carolina, USA|||8414|0|RT @AP: President Trump is now the first incumbent president to lose reelection since George H.W. Bush in 1992. #Election2020
2020-11-07 17:23:01|gabgab221|gabs|Texas, USA|||1723|0|RT @SarahWaltonNews: Reaction in New York as networks start calling the race for Joe Biden #Election2020 https://t.co/6YHvjxU6xP
2020-11-07 17:23:01|azerty774|Bastien|Paris, France|||2|0|RT @lenodal: Joe Biden élu Président des États-Unis : @BFMTV propose un générique spécial.#habillage #Election2020 #JoeBiden▶️ https://…
2020-11-07 17:23:01|problemartic|Mart||||546|0|RT @furquan: This was so powerful to watch. #Election2020 #vanjones https://t.co/rPHOCRkn19
2020-11-07 17:23:01|NMGasparini|Nicole Gasparini|New Orleans, LA|||5|0|RT @KalwantBhopal: The best thing about this election is in effect, a woman of colour beat a racist misogynist #Election2020
2020-11-07 17:23:01|1HappyIntrovert|GudOl'Days💛|BeautifulNature|||1|0|"RT @nepat64: A HUGE SUFFOCATING BLANKET HAS BEEN LIFTEDAfter 4 years I will call someone ""My President"" And to have a vice president wh…"
2020-11-07 17:23:01|NeseSuG|NeşeSuGurup 🇹🇷🇦🇿||||2|0|RT @sputnik_TR: Trump'tan Biden'ın zafer ilanına itiraz: Halk hak ettiği dürüst oy sayımına ve talep ettiği demokrasiye kavuşana kadar durm…
2020-11-07 17:23:01|tayalk17|keshav agarwal|Pilbhit, India|||23478|0|RT @JohnHPiette: America Assembled!🇺🇸🎉@JoeBiden @KamalaHarris @BarackObama @ChrisEvans  @MarkRuffalo @RobertDowneyJr @brielarson @AOC @s…
2020-11-07 17:23:01|KCorazonlalala|K.|Italia|||0|0|Biden nuovo presidente degli USA fuori dai coglioni Trump de merda. #ByeByeTrump  #Biden #BidenPresident #Election2020
2020-11-07 17:23:01|drfunbags|Jennifer Brito|Long Beach, CA|||0|0|Looks outside.  Pandemic is still there guys, guess you were wrong.  #Election2020
2020-11-07 17:23:01|OlaoluA|Olaolu Adeyeye|Nigeria|||599|0|"RT @thehill: Van Jones gets emotional in reaction to Biden winning the presidency: ""It's easier to be a parent this morning."" https://t.co/…"
2020-11-07 17:23:01|nickgreene_|Nick Greene|9️⃣1️⃣9️⃣|||67845|0|RT @Complex: BREAKING: Joe Biden elected the next President of the United States. Kamala Harris elected the first female Vice President.@…
2020-11-07 17:23:01|We_Are_Legends1|Annabella loves TRASH🐍⚰✈||||33|0|RT @iambaliuk: Biden è stato eletto il 46° Presidente degli USA e Kamala Harris la prima vice presidente donna.Il cambiamento inizia adess…
2020-11-07 17:23:01|RuizCalixto|®©™||||483|0|RT @ChalecosAmarill: 🎥🛑Sobre  #EEUU, no me canso de ver la edición que ha hecho @lasextaclave de Bernie Sanders adivinando la reacción que…
2020-11-07 17:23:01|YourAnonOne|Anonymous||||0|2|RESULTS UPDATE: #Election2020 🔵Joe Biden : 290🔴Donald Trump : 214Goal : 270JOE BIDEN IS THE 46TH PRESIDENT OF THE UNITED STATES.
2020-11-07 17:23:01|Court_brownd|Courtney Brown|Denver, CO|||0|0|@jerichobrown Hoping twitter bans him for all the false information he is spewing. #Election2020
2020-11-07 17:23:01|DavidParmley|David Parmley||||0|0|Someone needs to wake up Ben Carson to let him know it's time to leave..  Anyone see him lately?Napping in a cubby… https://t.co/AqJxxkWsfb
2020-11-07 17:23:01|ScheerDumbLuck|Alex Ray|Toledo, OH|||1|0|RT @CollegeSportPod: They realized college football was happening today and decided they wanted to hurry up before the Penn State game. #El…
2020-11-07 17:23:01|daypill6|"ɪɴ生 || ot8 forever #BLM"|meet me @ Ariel's Grotto|||29748|0|RT @AP_Politics: BREAKING: Joe Biden wins Pennsylvania. #APracecall at 11:25 a.m. EST. #Election2020 https://t.co/lGfinjTqT4
2020-11-07 17:23:01|JulieSGoldsmith|Julie|NY |||48|0|RT @katiecouric: Upper West Side today #Election2020 https://t.co/BlrxNwcyCS
2020-11-07 17:23:01|splkndd|m🌺🐳 ***** ***||||739|0|RT @heuteshow: Die gute Nachricht: Joe Biden gewinnt die Präsidentschaftswahl.Die noch bessere Nachricht: Donald Trump verliert die Präsi…
2020-11-07 17:23:01|Hilomikey|Mike|Hilo Hawaii|||0|0|There will be no concession speech 🎤. I wonder why? #Election2020
2020-11-07 17:23:01|LucindasIreland|Lucinda O'Sullivan|Dublin & Kinsale|||0|0|Trump has been trumped ! #bidenharis2020 #McCain #PresidentElect #Election2020 https://t.co/Sx7M6Nyvrv
2020-11-07 17:23:01|ClaraYul|🦁|Jakarta, Indonesia|||0|0|Biden won #Election2020
2020-11-07 17:23:01|CrystalJones37|Crystal Jones|Maryland|||0|0|What the hell are Americans thinking. Biden as president we are all fucked watch and see.#Election2020
2020-11-07 17:23:01|fabianagauto|FabianaG 💚🧡|Posadas - Misiones - Argentina|||0|0|#Election2020 🇱🇷 https://t.co/RK0Y8q1bSJ
2020-11-07 17:23:01|luisnoellrincon|Noel|Guadalajara, Jalisco||Place(_api=<tweepy.api.API object at 0x000001F61AE95E10>, id='7807880b17af73d8', url='https://api.twitter.com/1.1/geo/id/7807880b17af73d8.json', place_type='city', name='Guadalajara', full_name='Guadalajara, Jalisco', country_code='MX', country='Mexico', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001F61AE95E10>, type='Polygon', coordinates=[[[-103.4086326, 20.6005851], [-103.263131, 20.6005851], [-103.263131, 20.7527191], [-103.4086326, 20.7527191]]]), attributes={})|0|0|Elecciones EE.UU.: Joe Biden es el ganador proyectado de la elección presidencial tras asegurar Pensilvania, report… https://t.co/gqYW8V4vQG
2020-11-07 17:23:01|IrishKateNJ|Kat Power-Cronin||||59|0|RT @RepBrendanBoyle: CONGRATULATIONS PRESIDENT-ELECT @JoeBiden!!!!! #Election2020
2020-11-07 17:23:01|hkalo|Harry Kalogerakos|ÜT: 42.3968087,-82.9135022|||0|0|Congratulations to President-elect Joe Biden and Vice President-elect Kamala Harris.  It's great to see her as the… https://t.co/aZ5bqBQ9tS
2020-11-07 17:23:01|shannonnnigans|ACAB|nowhere||Place(_api=<tweepy.api.API object at 0x000001F61AE95E10>, id='3797791ff9c0e4c6', url='https://api.twitter.com/1.1/geo/id/3797791ff9c0e4c6.json', place_type='city', name='Toronto', full_name='Toronto, Ontario', country_code='CA', country='Canada', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001F61AE95E10>, type='Polygon', coordinates=[[[-79.639319, 43.403221], [-78.90582, 43.403221], [-78.90582, 43.855401], [-79.639319, 43.855401]]]), attributes={})|0|0|Is the US (ex) president SECRETLY a 5 year old in pretending to me a grown man for 4 years??!! I can't tell caus th… https://t.co/dMr9UZyJvH
2020-11-07 17:23:01|johnandi|@johnandi#FBPE#RTTG#3.5%#LetsTryUBI|Cornwall.|||7|0|RT @DancingTheMind: Finally, finally, the little orange man is gone, a nothing once again on the international stage of politics. Here’s to…
2020-11-07 17:23:01|cristianeccm|Cristiane||||1|0|RT @caecoelho55: Enorme dia 👍. E viva a democracia! #Election2020 https://t.co/cMW1bjQMRq
2020-11-07 17:23:01|cgutierrez_cg|Chris||||2673|0|RT @AP_Politics: BREAKING: Joe Biden wins Nevada. #APracecall at 9:13 a.m. PST. #Election2020 https://t.co/lGfinjTqT4
2020-11-07 17:23:01|WestEssexNOW|West Essex NOW|West Essex, NJ|||0|0|The National Weather Service has spoken. #Election2020 https://t.co/FKItbOs0uW
2020-11-07 17:23:01|emuro_Gemini|GEMINI♊️EMURO: yuzu monster🍊|@darkerthan_cc 🔞nsfw contents|||131|0|RT @Venustweety: เลือกตั้งครั้งนี้ Kamala Harris ยังบันทึกประวัติศาสตร์หน้าใหม่เป็น รองประธานาธิบดีหญิง / ผิวสี / มีเชื้อสายอินเดียน-อเมริ…
2020-11-07 17:23:01|cmenschel|Christian Menschel|🇧🇪🇩🇪 🇳🇱|||0|0|All the suffering of four years in 20 seconds. #Election2020 #bidenharis2020 #PresidentElectJoe https://t.co/lgIn6ErEz0
2020-11-07 17:23:01|kkdonutslinger|E 🌊🇺🇸|battleground|||1734|0|RT @BretBaier: The Fox News Decision Desk can now project that former Vice President @JoeBiden will win Pennsylvania and Nevada, putting hi…
2020-11-07 17:23:01|innakth89|ᴮᴱynah⁷|she/her|||0|0|GUYS WTF 🤣🤣🤣🤣 #Biden #Election2020 https://t.co/NhB9Izakb8
2020-11-07 17:23:01|i8ii4|ً|Kuwait|||4|0|RT @parliamentary0: صورة تجمع الأمير الراحل 🇰🇼الشيخ #صباح_الأحمد ( طيب الله ثراه ) مع الرئيس الأمريكي المنتخب جو #بايدن 🇺🇲الى جنات ال…
2020-11-07 17:23:01|edwardnotcull|edwardnotcull|Battu|||2550|0|RT @ABC: BREAKING: Joe Biden is the apparent winner of the state of Pennsylvania; set to become the 46th President of the United States. ht…
2020-11-07 17:23:01|JO_PS_22|Jo Alsat|Plurien, 22, Bretagne|||2|0|RT @AgnesBohoChic: Les tweet de Donald Trump c'est fini! #Election2020
2020-11-07 17:23:01|chiaramorgan|chiara 🇨🇦|Canada|||0|0|Yes 🙌 Joe Biden is the projected winner of the 2020 presidential election after securing Pennsylvania, according to… https://t.co/nWQFcO8evn
2020-11-07 17:23:01|HotDogWhater|Based necter|Yourmomgay|||2290|0|RT @aubrey_huff: This is my serious prediction! Biggest shocker is California flipping red! #Election2020 https://t.co/VaUitEGNDz
2020-11-07 17:23:01|Awkwardjokester|J Smith|Indianapolis, IN|||0|0|290 and counting!❤️#Election2020 https://t.co/854Mj0rtDA
2020-11-07 17:23:01|_markfranklin|Mark Franklin|New York, NY||Place(_api=<tweepy.api.API object at 0x000001F61AE95E10>, id='10f8324d6fd7b000', url='https://api.twitter.com/1.1/geo/id/10f8324d6fd7b000.json', place_type='poi', name='Trump International Hotel & Tower® New York', full_name='Trump International Hotel & Tower® New York', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001F61AE95E10>, type='Polygon', coordinates=[[[-73.98156747607482, 40.76932505147269], [-73.98156747607482, 40.76932505147269], [-73.98156747607482, 40.76932505147269], [-73.98156747607482, 40.76932505147269]]]), attributes={})|0|0|#Election2020@CNN @NBCNews @FoxNews @CBSNews https://t.co/GY33bTJ1QR
2020-11-07 17:23:01|amirruulll|amirruulll|Kuala Lumpur|||2675|0|RT @AP_Politics: BREAKING: Joe Biden wins Nevada. #APracecall at 9:13 a.m. PST. #Election2020 https://t.co/lGfinjTqT4
2020-11-07 17:23:01|93lsht|𝗔𝗹𝗲|you need to calm down  |||5|0|RT @lwtzdancw: Kamala Harris is the first woman in history to be elected Vice president of the united statesPOWER YESS#Election2020 htt…
